BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
SemiBin_SemiBin_413	3063151	153157.55	20.0	Otu76.0	3063151	20.0	1.0	1.0	3084576	27.0	0.9930541507163383	0.7407407407407407	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_59	3620029	45250.3625	80.0	Otu70.0	3614297	78.0	0.9984165872704335	0.975	3705458	87.0	0.9753981828966891	0.896551724137931	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_60	3397350	15801.627906976744	215.0	Otu53.0	3277701	200.0	0.9647816680648152	0.9302325581395349	3413797	267.0	0.9601335404536356	0.7490636704119851	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_61	1720410	40962.142857142855	42.0	Otu46	1720410	42.0	1.0	1.0	1738366	67.0	0.9896707597824623	0.6268656716417911	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_63	2900419	7924.642076502732	366.0	Otu256	2900419	366.0	1.0	1.0	3260929	603.0	0.8894456150379232	0.6069651741293532	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_66	3416611	27777.325203252032	123.0	Otu85.0	3401446	121.0	0.9955613910977866	0.983739837398374	3421175	134.0	0.9942332678100361	0.9029850746268657	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_69	3894160	34159.29824561404	114.0	Otu26.0	3843365	107.0	0.986956108634468	0.9385964912280702	3894978	121.0	0.9867488340113859	0.8842975206611571	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_72	3180765	12048.352272727272	264.0	Otu83	3144788	257.0	0.9886891989820059	0.9734848484848485	3304155	347.0	0.9517676985492509	0.7406340057636888	NA	DAS Tool_GTDB	sample_9
SemiBin_SemiBin_76	5445326	25209.84259259259	216.0	Otu185.0	5276153	203.0	0.9689324385720892	0.9398148148148148	5365012	237.0	0.9834373157040469	0.8565400843881856	NA	DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
	0	0.0	0.0		0	0.0	0.0	0.0	0	0.0	0.0	0.0		DAS Tool_GTDB	sample_9
