BINID	TAXID	Tool	filtered	genome_id	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	sample_id	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts
	2419	SemiBin_GTDB	False		158.0	23206252	Thermotogales	0.9989338926865149	0.9964664310954063	order	0.23361958665276927	0.021554689291446917	sample_0	26166		5427221	566	5421435	564
	1161	SemiBin_GTDB	False		159.0	9579444	Nostocales	0.9668879343244016	0.9619771863117871	order	0.20682327700856123	0.0307935735150925	sample_0	16432		2049102	526	1981252	506
	1853224	SemiBin_GTDB	False		160.0	10829141	Rhodothermales	0.9840775100995894	0.981203007518797	order	0.20449525959630593	0.05765407554671968	sample_0	9054		2250339	532	2214508	522
	94695	SemiBin_GTDB	False		161.0	27890111	Methanosarcinales	0.5827904958677685	0.9621621621621622	order	0.2022728414383148	0.005189806985830077	sample_0	34298		9680000	185	5641412	178
	91347	SemiBin_GTDB	False		162.0	37427852	Enterobacterales	1.0	1.0	order	0.17789519419922895	0.01595943255350921	sample_0	32144		6658235	513	6658235	513
	213113	SemiBin_GTDB	False		163.0	1501442	Desulfurellales	0.9197692544726205	0.9411764705882353	order	0.1351840430732589	0.03553581343697946	sample_0	1801		220676	68	202971	64
	72274	SemiBin_GTDB	False		164.0	116232542	Pseudomonadales	0.9548638337581064	0.8706467661691543	order	0.1279954283371003	0.0031488128975376284	sample_0	111153		15580477	402	14877234	350
	85007	SemiBin_GTDB	False		165.0	44632348	Mycobacteriales	0.9972136491666408	0.9880597014925373	order	0.09214260921249315	0.00493168645797637	sample_0	67117		4124032	335	4112541	331
	1485951	SemiBin_GTDB	False		166.0	2937096	Desulfurobacteriales	0.8870104695204746	0.8840579710144928	order	0.06761474599400225	0.0183569064098706	sample_0	3323		223888	69	198591	61
	68985	SemiBin_GTDB	False		167.0	1232816	Methanopyrales			order	0.0	0.0	sample_0	2504		0	0	0	0
	1150	SemiBin_GTDB	False		168.0	19864817	Oscillatoriales			order	0.0	0.0	sample_0	20743		0	0	0	0
	766	SemiBin_GTDB	False		169.0	756993	Rickettsiales			order	0.0	0.0	sample_0	1012		0	0	0	0
	135614	SemiBin_GTDB	False		170.0	2989885	Lysobacterales			order	0.0	0.0	sample_0	6		0	0	0	0
	204458	SemiBin_GTDB	False		171.0	3908322	Caulobacterales			order	0.0	0.0	sample_0	1149		0	0	0	0
	188710	SemiBin_GTDB	False		172.0	1828388	Thermodesulfobacteriales			order	0.0	0.0	sample_0	3209		0	0	0	0
	85012	SemiBin_GTDB	False		173.0	5344500	Streptosporangiales			order	0.0	0.0	sample_0	8643		0	0	0	0
	415001	SemiBin_GTDB	False		174.0	1699928	Puniceicoccales			order	0.0	0.0	sample_0	5209		0	0	0	0
	1921782	SemiBin_GTDB	False		175.0	2628650	Kiritimatiellales			order	0.0	0.0	sample_0	2949		0	0	0	0
	1643946	SemiBin_GTDB	False		176.0	3573786	Kosmotogales			order	0.0	0.0	sample_0	6074		0	0	0	0
	2770089	SemiBin_GTDB	False		177.0	1572945	Thermosediminibacterales			order	0.0	0.0	sample_0	3487		0	0	0	0
	3119832	SemiBin_GTDB	False		178.0	1051732	Candidatus Puniceispirillales			order	0.0	0.0	sample_0	3413		0	0	0	0
	6103	SemiBin_GTDB	False		179.0	0	Actiniaria	0.0	0.0	order			sample_0	0		3991159	17	0	0
	6479	SemiBin_GTDB	False		180.0	0	Neogastropoda	0.0	0.0	order			sample_0	0		1773164	3	0	0
	7020	SemiBin_GTDB	False		181.0	0	Phasmatodea	0.0	0.0	order			sample_0	0		12113020	461	0	0
	7524	SemiBin_GTDB	False		182.0	0	Hemiptera	0.0	0.0	order			sample_0	0		7622976	961	0	0
	137	SemiBin_GTDB	False		183.0	6342719	Spirochaetaceae	0.5048110392572239	0.07567567567567568	family	1.0	1.0	sample_0	14		12564541	185	6342719	14
	403	SemiBin_GTDB	False		184.0	5051673	Methylococcaceae	1.0	1.0	family	1.0	1.0	sample_0	1		5051673	1	5051673	1
	506	SemiBin_GTDB	False		185.0	3923986	Alcaligenaceae	0.9923012924745159	0.8787878787878788	family	1.0	1.0	sample_0	29		3954430	33	3923986	29
	1046	SemiBin_GTDB	False		186.0	16821919	Chromatiaceae	1.0	1.0	family	1.0	1.0	sample_0	7		16821919	7	16821919	7
	31979	SemiBin_GTDB	False		187.0	3914592	Clostridiaceae	0.9956005890297033	0.4	family	1.0	1.0	sample_0	2		3931890	5	3914592	2
	224027	SemiBin_GTDB	False		188.0	1983735	Hydrogenothermaceae	0.9976087382888523	0.9166666666666666	family	1.0	1.0	sample_0	11		1988490	12	1983735	11
	200667	SemiBin_GTDB	False		189.0	7327599	Flammeovirgaceae	1.0	1.0	family	1.0	1.0	sample_0	4		7327599	4	7327599	4
	3029089	SemiBin_GTDB	False		190.0	1999613	Thermovirgaceae	0.9983085380386729	0.6666666666666666	family	1.0	1.0	sample_0	2		2003001	3	1999613	2
	3024551	SemiBin_GTDB	False		191.0	4000036	Owenweeksiaceae	1.0	1.0	family	1.0	1.0	sample_0	1		4000036	1	4000036	1
	2968741	SemiBin_GTDB	False		192.0	3293431	Chloroherpetonaceae	1.0	1.0	family	1.0	1.0	sample_0	1		3293431	1	3293431	1
	2931039	SemiBin_GTDB	False		193.0	4455384	Desulfococcaceae	1.0	1.0	family	1.0	1.0	sample_0	1		4455384	1	4455384	1
	2812024	SemiBin_GTDB	False		194.0	6842113	Syntrophotaleaceae	1.0	1.0	family	1.0	1.0	sample_0	2		6842113	2	6842113	2
	2448023	SemiBin_GTDB	False		195.0	4830178	Ilumatobacteraceae	1.0	1.0	family	1.0	1.0	sample_0	1		4830178	1	4830178	1
	2066434	SemiBin_GTDB	False		196.0	6512824	Geminicoccaceae	1.0	1.0	family	1.0	1.0	sample_0	5		6512824	5	6512824	5
	1471398	SemiBin_GTDB	False		197.0	5132065	Prolixibacteraceae	1.0	1.0	family	1.0	1.0	sample_0	1		5132065	1	5132065	1
	1191479	SemiBin_GTDB	False		198.0	4719539	Magnetococcaceae	0.9985027343029347	0.5	family	1.0	1.0	sample_0	1		4726616	2	4719539	1
	1738654	SemiBin_GTDB	False		199.0	4059887	Woeseiaceae	1.0	1.0	family	1.0	1.0	sample_0	1		4059887	1	4059887	1
	1890941	SemiBin_GTDB	False		200.0	490866	Nanoarchaeaceae	1.0	1.0	family	1.0	1.0	sample_0	1		490866	1	490866	1
	1962854	SemiBin_GTDB	False		201.0	4978230	Calditrichaceae	0.9970907845468083	0.9166666666666666	family	1.0	1.0	sample_0	11		4992755	12	4978230	11
	224464	SemiBin_GTDB	False		202.0	9446022	Kofleriaceae	1.0	1.0	family	1.0	1.0	sample_0	11		9446022	11	9446022	11
	224379	SemiBin_GTDB	False		203.0	7215228	Hahellaceae	1.0	1.0	family	1.0	1.0	sample_0	1		7215228	1	7215228	1
	41295	SemiBin_GTDB	False		204.0	2999815	Rhodospirillaceae	1.0	1.0	family	1.0	1.0	sample_0	2		2999815	2	2999815	2
	85016	SemiBin_GTDB	False		205.0	2986827	Cellulomonadaceae	1.0	1.0	family	1.0	1.0	sample_0	1		2986827	1	2986827	1
	213483	SemiBin_GTDB	False		206.0	3830131	Pseudobdellovibrionaceae	0.9964405136254026	0.75	family	1.0	1.0	sample_0	9		3843813	12	3830131	9
	203492	SemiBin_GTDB	False		207.0	3132217	Fusobacteriaceae	1.0	1.0	family	1.0	1.0	sample_0	3		3132217	3	3132217	3
	89374	SemiBin_GTDB	False		208.0	4399929	Saprospiraceae	1.0	1.0	family	1.0	1.0	sample_0	9		4399929	9	4399929	9
	46659	SemiBin_GTDB	False		209.0	1584791	Thermoplasmataceae	1.0	1.0	family	1.0	1.0	sample_0	1		1584791	1	1584791	1
	72276	SemiBin_GTDB	False		210.0	3666117	Ectothiorhodospiraceae	1.0	1.0	family	1.0	1.0	sample_0	2		3666117	2	3666117	2
	2267	SemiBin_GTDB	False		211.0	2222018	Thermoproteaceae	0.9743691524530146	0.47619047619047616	family	0.9997547274594535	0.9090909090909091	sample_0	11		2279909	21	2221473	10
	194924	SemiBin_GTDB	False		212.0	19701019	Desulfovibrionaceae	0.9965240549312656	0.9090909090909091	family	0.9997304707944294	0.9090909090909091	sample_0	11		19764409	11	19695709	10
	2762301	SemiBin_GTDB	False		213.0	4516467	Marivirgaceae	1.0	1.0	family	0.9989126456586531	0.5	sample_0	2		4511556	1	4511556	1
	255474	SemiBin_GTDB	False		214.0	2902377	Parvularculaceae	1.0	1.0	family	0.9947653251111072	0.8888888888888888	sample_0	9		2887184	8	2887184	8
	2831106	SemiBin_GTDB	False		215.0	3945169	Devosiaceae	0.5633062833910967	0.2785234899328859	family	0.9884215353005157	0.8469387755102041	sample_0	98		6922504	298	3899490	83
	216572	SemiBin_GTDB	False		216.0	11079233	Oscillospiraceae	0.9977806816007003	0.952	family	0.9834827013747252	0.8263888888888888	sample_0	144		10920470	125	10896234	119
	1955043	SemiBin_GTDB	False		217.0	2994467	Gloeomargaritaceae	1.0	1.0	family	0.9788506602343588	0.735632183908046	sample_0	87		2931136	64	2931136	64
	80864	SemiBin_GTDB	False		218.0	9913590	Comamonadaceae	1.0	1.0	family	0.97404250125333	0.75	sample_0	4		9656258	3	9656258	3
	3067276	SemiBin_GTDB	False		219.0	7102497	Sedimenticolaceae	0.9919531524145211	0.952755905511811	family	0.9723283234051349	0.8039867109634552	sample_0	301		6961981	254	6905959	242
	1652132	SemiBin_GTDB	False		220.0	3420711	Halobacteriovoraceae	0.9919793460384149	0.9766666666666667	family	0.9602585544350283	0.7306733167082294	sample_0	401		3311326	300	3284767	293
	2771472	SemiBin_GTDB	False		221.0	4645782	Sulfurovaceae	0.9982683361383358	0.9908675799086758	family	0.9581967040209808	0.6615853658536586	sample_0	328		4459295	219	4451573	217
	2945022	SemiBin_GTDB	False		222.0	2516017	Flexistipitaceae	0.994441169707991	0.9825581395348837	family	0.9454439298303629	0.7347826086956522	sample_0	230		2392050	172	2378753	169
	31	SemiBin_GTDB	False		223.0	8928984	Myxococcaceae	1.0	1.0	family	0.924038838013373	0.6557161629434954	sample_0	1522		8250728	998	8250728	998
	205957	SemiBin_GTDB	False		224.0	2028059	Candidatus Cenarchaeaceae	1.0	1.0	family	0.921521513920453	0.6371428571428571	sample_0	350		1868900	223	1868900	223
	186814	SemiBin_GTDB	False		225.0	2513454	Thermoanaerobacteraceae	0.9897144772493398	0.9820143884892086	family	0.8716789724419066	0.5845824411134903	sample_0	467		2213694	278	2190925	273
	267889	SemiBin_GTDB	False		226.0	18148825	Colwelliaceae	0.9893574457819645	0.9502487562189055	family	0.8681919077405837	0.32855504587155965	sample_0	1744		15926158	603	15756663	573
	135620	SemiBin_GTDB	False		227.0	34872462	Oceanospirillaceae	0.9853680995202235	0.9357798165137615	family	0.8522901250849453	0.7669172932330827	sample_0	133		30162794	109	29721455	102
	1937968	SemiBin_GTDB	False		228.0	4861138	Bernardetiaceae	0.9974359116371998	0.993322203672788	family	0.8520834010472444	0.5571161048689138	sample_0	1068		4152743	599	4142095	595
	119060	SemiBin_GTDB	False		229.0	7884010	Burkholderiaceae	0.9978154396759256	0.9938875305623472	family	0.8492073196254191	0.6076233183856502	sample_0	1338		6709817	818	6695159	813
	2805426	SemiBin_GTDB	False		230.0	2764592	Kytococcaceae	0.9745492554438735	0.9572953736654805	family	0.845489316325881	0.627039627039627	sample_0	429		2398476	281	2337433	269
	118882	SemiBin_GTDB	False		231.0	13244911	Brucellaceae	0.9965383624886769	0.9928400954653938	family	0.8446293825605925	0.35800344234079173	sample_0	2324		11225901	838	11187041	832
	1706371	SemiBin_GTDB	False		232.0	14423300	Cellvibrionaceae	0.9838310519013708	0.9570610687022901	family	0.8198747166043832	0.4412670479542455	sample_0	2273		12019644	1048	11825299	1003
	2049	SemiBin_GTDB	False		233.0	1969919	Actinomycetaceae	0.9584097123781978	0.9409448818897638	family	0.817197559899671	0.5063559322033898	sample_0	472		1679671	254	1609813	239
	2795691	SemiBin_GTDB	False		234.0	1850526	Nitratiruptoraceae	0.9980756925912129	0.9957805907172996	family	0.7948772403089717	0.4609375	sample_0	512		1473777	237	1470941	236
	72294	SemiBin_GTDB	False		235.0	3257058	Campylobacteraceae	0.9967540739764756	0.9926289926289926	family	0.7711238178749042	0.38293838862559243	sample_0	1055		2519774	407	2511595	404
	1890436	SemiBin_GTDB	False		236.0	4794364	Pseudanabaenaceae	1.0	1.0	family	0.7568570096054451	0.41704918032786886	sample_0	1525		3628648	636	3628648	636
	338190	SemiBin_GTDB	False		237.0	9271266	Nitrosopumilaceae	0.9988898658998698	0.9951923076923077	family	0.7519565289141742	0.1404977375565611	sample_0	4420		6979337	624	6971589	621
	1920240	SemiBin_GTDB	False		238.0	7679217	Kangiellaceae	0.7042690797471169	0.8752783964365256	family	0.7442549155727726	0.19031476997578692	sample_0	2065		8115215	449	5715295	393
	2854170	SemiBin_GTDB	False		239.0	89752429	Roseobacteraceae	0.9980484359202902	0.9929048414023373	family	0.698626317957367	0.1079058375289155	sample_0	22047		62826018	2396	62703409	2379
	72275	SemiBin_GTDB	False		240.0	122730719	Alteromonadaceae	0.9895988978522918	0.9748221127531472	family	0.6963539991972181	0.02896358816737409	sample_0	61491		86362290	1827	85464027	1781
	82115	SemiBin_GTDB	False		241.0	5015644	Rhizobiaceae	0.9830276241591499	0.9798449612403101	family	0.691893403917822	0.3793517406962785	sample_0	1666		3530207	645	3470291	632
	543	SemiBin_GTDB	False		242.0	9574527	Enterobacteriaceae	0.9990720170337033	0.9960552268244576	family	0.6911983223818785	0.166776750330251	sample_0	3028		6624044	507	6617897	505
	539000	SemiBin_GTDB	False		243.0	6191372	Clostridiales Family XVII. Incertae Sedis	0.9939033875934887	0.9869158878504672	family	0.6841604736397684	0.2082018927444795	sample_0	2536		4261875	535	4235892	528
	666507	SemiBin_GTDB	False		244.0	3767029	Phycisphaeraceae	0.9978932389639534	0.9964788732394366	family	0.6690569677058499	0.33215962441314556	sample_0	1704		2525678	568	2520357	566
	1655514	SemiBin_GTDB	False		245.0	4141307	Candidatus Pelagibacteraceae	0.9033451025049455	0.7729885057471264	family	0.6631483732068161	0.1447014523937601	sample_0	1859		3040146	348	2746301	269
	2821832	SemiBin_GTDB	False		246.0	10246782	Stappiaceae	0.9842815062869855	0.9775171065493646	family	0.6528633086953544	0.25125628140703515	sample_0	3980		6796580	1023	6689748	1000
	28256	SemiBin_GTDB	False		247.0	24607125	Halomonadaceae	0.9988817139189565	0.9916142557651991	family	0.6387254504538827	0.032600454890068235	sample_0	14509		15734793	477	15717197	473
	267894	SemiBin_GTDB	False		248.0	12119325	Psychromonadaceae	0.9945936842369532	0.8235294117647058	family	0.6276237331699579	0.14285714285714285	sample_0	98		7647722	17	7606376	14
	84642	SemiBin_GTDB	False		249.0	20115159	Aeromonadaceae	0.9997498469150337	0.9983792544570502	family	0.6268467477686853	0.044470112619116375	sample_0	13852		12612277	617	12609122	616
	188786	SemiBin_GTDB	False		250.0	4513496	Thermaceae	0.9430364107063964	0.7563451776649747	family	0.6138532082447841	0.07038261691072271	sample_0	2117		2937982	197	2770624	149
	2771471	SemiBin_GTDB	False		251.0	3580517	Sulfurimonadaceae	0.9926701201350324	0.9733333333333334	family	0.597385237941895	0.04183381088825215	sample_0	3490		2154742	150	2138948	146
	1643949	SemiBin_GTDB	False		252.0	3769668	Petrotogaceae	0.9660010446800277	0.8571428571428571	family	0.5906737675572491	0.02773246329526917	sample_0	3678		2305012	119	2226644	102
	85023	SemiBin_GTDB	False		253.0	7576113	Microbacteriaceae	0.9911547284333965	0.9553903345724907	family	0.5883378455416386	0.06572890025575448	sample_0	3910		4497092	269	4457314	257
	2272	SemiBin_GTDB	False		254.0	7785279	Desulfurococcaceae	0.991615250647623	0.9401709401709402	family	0.5821547307424693	0.016770849214819333	sample_0	6559		4570560	117	4532237	110
	28056	SemiBin_GTDB	False		255.0	24483530	Micromonosporaceae	0.9981865856313785	0.991128010139417	family	0.581032432823208	0.19767441860465115	sample_0	3956		14251569	789	14225725	782
	49546	SemiBin_GTDB	False		256.0	225905397	Flavobacteriaceae	0.9975949241019132	0.9900840968997113	family	0.5669689201803355	0.0940245312481375	sample_0	83893		128390127	7967	128081339	7888
	2259	SemiBin_GTDB	False		257.0	31899682	Thermococcaceae	0.995088883459241	0.9800275482093664	family	0.5643046222216259	0.060067539046010976	sample_0	23690		18089980	1452	18001138	1423
	2194	SemiBin_GTDB	False		258.0	4427917	Methanomicrobiaceae	0.9983140351727146	0.9836065573770492	family	0.5584440720094799	0.013633265167007498	sample_0	4401		2476920	61	2472744	60
	2062	SemiBin_GTDB	False		259.0	31682351	Streptomycetaceae	1.0	1.0	family	0.5421375452850705	0.018496293681609603	sample_0	28330		17176192	524	17176192	524
	186828	SemiBin_GTDB	False		260.0	4468274	Carnobacteriaceae	0.9807262617193848	0.9395604395604396	family	0.5307425193710144	0.04089930638603205	sample_0	4181		2418109	182	2371503	171
	2881426	SemiBin_GTDB	False		261.0	29475715	Prochlorococcaceae	0.9961794488887349	0.9823151125401929	family	0.5305745763928034	0.04696026439166859	sample_0	13011		15699044	622	15639065	611
	186822	SemiBin_GTDB	False		262.0	8760220	Paenibacillaceae	0.9771102959214829	0.9743589743589743	family	0.5055887865829853	0.03131115459882583	sample_0	9709		4532824	312	4429069	304
	1300	SemiBin_GTDB	False		263.0	16790729	Streptococcaceae	0.9833496529395096	0.9581256231306082	family	0.4982813432341145	0.07909465020576131	sample_0	12150		8508171	1003	8366507	961
	90964	SemiBin_GTDB	False		264.0	9742392	Staphylococcaceae	0.9929659874198443	0.9803921568627451	family	0.4963662927954449	0.07901390644753477	sample_0	6328		4870051	510	4835795	500
	335929	SemiBin_GTDB	False		265.0	29788502	Erythrobacteraceae	0.992667349079962	0.9741219963031423	family	0.4875747024808431	0.044831986388770735	sample_0	23510		14631407	1082	14524120	1054
	2232	SemiBin_GTDB	False		266.0	11117490	Archaeoglobaceae	0.9945234691426444	0.9734513274336283	family	0.4837591038984519	0.030507534436535085	sample_0	10817		5407803	339	5378187	330
	213119	SemiBin_GTDB	False		267.0	10855666	Desulfobacteraceae	1.0	1.0	family	0.4788187108925422	0.3333333333333333	sample_0	3		5197896	1	5197896	1
	186818	SemiBin_GTDB	False		268.0	22431071	Planococcaceae	0.9897186855700573	0.9790732436472347	family	0.4721165565389187	0.08616153643777953	sample_0	15204		10700091	1338	10590080	1310
	2800061	SemiBin_GTDB	False		269.0	3229632	Maricaulaceae	0.9851152207222972	0.9814323607427056	family	0.46542206666270336	0.1998919502971367	sample_0	1851		1525854	377	1503142	370
	196117	SemiBin_GTDB	False		270.0	9540386	Methanocaldococcaceae	0.9961997709815152	0.9899799599198397	family	0.46351101517276133	0.050403020099989794	sample_0	9801		4438943	499	4422074	494
	31989	SemiBin_GTDB	False		271.0	20230803	Paracoccaceae	0.9967594722231501	0.9884169884169884	family	0.45873893389204573	0.06392542034293325	sample_0	12014		9310829	777	9280657	768
	2886822	SemiBin_GTDB	False		272.0	7683110	Desulfocapsaceae	1.0	1.0	family	0.4585877333527699	0.2	sample_0	5		3523380	1	3523380	1
	1890450	SemiBin_GTDB	False		273.0	6522145	Aphanothecaceae	0.9918774159870152	0.9814814814814815	family	0.4530195204185126	0.10033128253667771	sample_0	4226		2978855	432	2954659	424
	2307	SemiBin_GTDB	False		274.0	5048314	Pyrodictiaceae	0.9957853665092138	0.9813664596273292	family	0.43445811809645757	0.03884927464961888	sample_0	4067		2202564	161	2193281	158
	2070	SemiBin_GTDB	False		275.0	15419679	Pseudonocardiaceae	0.9953124492396322	0.9860834990059643	family	0.4291737201533184	0.02363818329123576	sample_0	20983		6648888	503	6617721	496
	267890	SemiBin_GTDB	False		276.0	115421145	Shewanellaceae	0.9961150832083522	0.9816053511705686	family	0.42447152122776116	0.028420300906593074	sample_0	82617		49184065	2392	48992989	2348
	2844866	SemiBin_GTDB	False		277.0	9474996	Thalassospiraceae	1.0	1.0	family	0.42441189421082604	0.00022967386311437759	sample_0	4354		4021301	1	4021301	1
	69657	SemiBin_GTDB	False		278.0	10683980	Hyphomonadaceae	0.971052779287368	0.9576059850374065	family	0.41777324555081535	0.2812156719150494	sample_0	2731		4596538	802	4463481	768
	2887365	SemiBin_GTDB	False		279.0	35762673	Marinobacteraceae	0.9543558634589451	0.87	family	0.41553943688717004	0.02045254187481634	sample_0	17015		15571551	400	14860801	348
	191412	SemiBin_GTDB	False		280.0	6611499	Chlorobiaceae	1.0	1.0	family	0.4138798175723841	0.000223463687150838	sample_0	4475		2736366	1	2736366	1
	1653	SemiBin_GTDB	False		281.0	10014086	Corynebacteriaceae	0.9972136491666408	0.9880597014925373	family	0.4106756223184023	0.026328348711422207	sample_0	12572		4124032	335	4112541	331
	1644056	SemiBin_GTDB	False		282.0	17663823	Haloferacaceae	0.9976100739810072	0.9714285714285714	family	0.40492610235055004	0.006882939420011134	sample_0	19759		7169678	140	7152543	136
	2945019	SemiBin_GTDB	False		283.0	3050091	Geovibrionaceae	0.9886896072353201	0.9880597014925373	family	0.4047875948619238	0.1530282015718909	sample_0	2163		1248763	335	1234639	331
	41297	SemiBin_GTDB	False		284.0	17174221	Sphingomonadaceae	0.9748811834721729	0.9559286463798531	family	0.38982944262799457	0.2646717024985474	sample_0	3442		6867521	953	6695017	911
